01:04:28.635346 nspr-7   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
01:04:31.484387 nspr-7   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
01:04:31.587326 nspr-3   Saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox" with version "1.19-linux"
01:04:31.678709 nspr-3   Finished saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox"
01:04:31.724277 nspr-8   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
01:04:33.773532 nspr-2   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Paused)}, preserve=false aResultDetail=0
01:04:36.310892 nspr-4   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Stopping)}, preserve=false aResultDetail=0
01:04:36.386879 nspr-6   Saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox" with version "1.19-linux"
01:04:36.493297 nspr-6   Finished saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox"
01:04:36.543165 nspr-6   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
01:04:37.934720 nspr-9   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
01:04:44.564393 nspr-9   Launched VM: 1543556960 pid: 44185 (0xac99) frontend: GUI/Qt name: archcrat xfce
01:04:44.594409 nspr-2   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
01:04:45.051964 nspr-9   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
01:04:45.584976 nspr-8   Load [/usr/lib/virtualbox/ExtensionPacks/Oracle_VM_VirtualBox_Extension_Pack/linux.amd64/VBoxHostWebcam.so] vrc=VINF_SUCCESS
01:04:45.656921 nspr-9   ERROR [COM]: aRC=VBOX_E_IPRT_ERROR (0x80bb0005) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={SessionMachine} aText={Saved screenshot data is not available (VERR_NOT_SUPPORTED)}, preserve=false aResultDetail=-37
01:04:45.743379 nspr-4   NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link speed for wlp2s0: VBoxNetAdpCtl: ioctl failed: Operation not supported
01:04:45.876160 nspr-6   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Starting)}, preserve=false aResultDetail=0
01:04:46.102221 nspr-4   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={ad47ad09-787b-44ab-b343-a082a3f2dfb1} aComponent={MediumWrap} aText={Property 'CRYPT/KeyId' does not exist}, preserve=false aResultDetail=0
01:04:46.140061 nspr-8   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
01:05:51.303694 nspr-6   Load [/usr/lib/virtualbox/ExtensionPacks/Oracle_VM_VirtualBox_Extension_Pack/linux.amd64/VBoxHostWebcam.so] vrc=VINF_SUCCESS
01:06:00.443949 nspr-4   Saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox" with version "1.19-linux"
01:06:00.590598 nspr-4   Finished saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox"
01:06:00.642403 nspr-6   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
01:08:00.123121 nspr-9   Saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox" with version "1.19-linux"
01:08:00.717830 nspr-9   Finished saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox"
01:08:00.735301 nspr-2   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
01:08:02.584020 nspr-7   Saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox" with version "1.19-linux"
01:08:02.803083 nspr-7   Finished saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox"
01:08:02.846464 nspr-5   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
01:18:48.315012 dns-monitor HostDnsMonitor: updating information
01:18:48.315113 dns-monitor HostDnsMonitor: old information
01:18:48.315130 dns-monitor   server 1: 192.168.140.57
01:18:48.315143 dns-monitor   server 2: 2409:4055:2dcc:a8d::ef
01:18:48.315153 dns-monitor   no domain set
01:18:48.315161 dns-monitor   no search string entries
01:18:48.315170 dns-monitor HostDnsMonitor: new information
01:18:48.315179 dns-monitor   no server entries
01:18:48.315188 dns-monitor   no domain set
01:18:48.315196 dns-monitor   no search string entries
01:46:26.336227 dns-monitor NAT: resolv.conf: nameserver 192.168.140.57
01:46:26.336326 dns-monitor HostDnsMonitor: updating information
01:46:26.336394 dns-monitor HostDnsMonitor: old information
01:46:26.336411 dns-monitor   no server entries
01:46:26.336427 dns-monitor   no domain set
01:46:26.336441 dns-monitor   no search string entries
01:46:26.336456 dns-monitor HostDnsMonitor: new information
01:46:26.336471 dns-monitor   server 1: 192.168.140.57
01:46:26.336488 dns-monitor   no domain set
01:46:26.336502 dns-monitor   no search string entries
01:46:28.190829 dns-monitor NAT: resolv.conf: nameserver 192.168.140.57
01:46:28.190902 dns-monitor NAT: resolv.conf: nameserver 2409:4055:2dcc:a8d::b3
01:46:28.190953 dns-monitor HostDnsMonitor: updating information
01:46:28.190967 dns-monitor HostDnsMonitor: old information
01:46:28.190979 dns-monitor   server 1: 192.168.140.57
01:46:28.190992 dns-monitor   no domain set
01:46:28.191002 dns-monitor   no search string entries
01:46:28.191012 dns-monitor HostDnsMonitor: new information
01:46:28.191022 dns-monitor   server 1: 192.168.140.57
01:46:28.191034 dns-monitor   server 2: 2409:4055:2dcc:a8d::b3
01:46:28.191045 dns-monitor   no domain set
01:46:28.191055 dns-monitor   no search string entries
01:46:59.810939 nspr-8   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Paused)}, preserve=false aResultDetail=0
01:47:01.363697 nspr-4   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
02:30:35.719779 nspr-3   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Paused)}, preserve=false aResultDetail=0
02:30:36.596850 nspr-8   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Stopping)}, preserve=false aResultDetail=0
02:30:36.670629 nspr-5   Saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox" with version "1.19-linux"
02:30:36.759734 nspr-5   Finished saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox"
02:30:36.804625 nspr-5   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
02:30:38.246213 nspr-4   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
02:30:42.956100 nspr-5   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine.}, preserve=false aResultDetail=0
02:30:42.976551 nspr-8   NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link speed for wlp2s0: VBoxNetAdpCtl: ioctl failed: Operation not supported
02:30:42.994033 nspr-5   NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link speed for wlp2s0: VBoxNetAdpCtl: ioctl failed: Operation not supported
02:30:43.147023 nspr-5   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
02:30:43.975230 nspr-5   Saving settings file "/home/mystic/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
02:30:44.061153 nspr-5   Finished saving settings file "/home/mystic/.config/VirtualBox/VirtualBox.xml"
02:31:01.891757 nspr-5   Saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox" with version "1.19-linux"
02:31:01.985813 nspr-5   Finished saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox"
02:31:02.082664 nspr-2   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
02:31:02.872019 nspr-3   Saving settings file "/home/mystic/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
02:31:02.942559 nspr-3   Finished saving settings file "/home/mystic/.config/VirtualBox/VirtualBox.xml"
02:31:04.807653 nspr-2   Launched VM: 2348876400 pid: 46064 (0xb3f0) frontend: GUI/Qt name: archcrat xfce
02:31:04.834931 nspr-2   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
02:31:05.006229 nspr-2   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
02:31:05.515728 nspr-9   Load [/usr/lib/virtualbox/ExtensionPacks/Oracle_VM_VirtualBox_Extension_Pack/linux.amd64/VBoxHostWebcam.so] vrc=VINF_SUCCESS
02:31:05.578970 nspr-9   ERROR [COM]: aRC=VBOX_E_IPRT_ERROR (0x80bb0005) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={SessionMachine} aText={Saved screenshot data is not available (VERR_NOT_SUPPORTED)}, preserve=false aResultDetail=-37
02:31:05.602535 nspr-7   NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link speed for wlp2s0: VBoxNetAdpCtl: ioctl failed: Operation not supported
02:31:05.715439 nspr-5   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Starting)}, preserve=false aResultDetail=0
02:31:05.936500 nspr-3   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={ad47ad09-787b-44ab-b343-a082a3f2dfb1} aComponent={MediumWrap} aText={Property 'CRYPT/KeyId' does not exist}, preserve=false aResultDetail=0
02:31:05.973657 nspr-5   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
02:31:06.206052 nspr-6   Saving settings file "/home/mystic/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
02:31:06.288581 nspr-6   Finished saving settings file "/home/mystic/.config/VirtualBox/VirtualBox.xml"
02:31:06.422319 nspr-2   Saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox" with version "1.19-linux"
02:31:06.489458 nspr-2   Finished saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox"
02:31:06.542542 nspr-3   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
02:31:31.880797 nspr-9   Saving settings file "/home/mystic/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
02:31:32.046109 nspr-9   Finished saving settings file "/home/mystic/.config/VirtualBox/VirtualBox.xml"
02:31:32.410176 nspr-2   Saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox" with version "1.19-linux"
02:31:32.586401 nspr-2   Finished saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox"
02:31:32.631605 nspr-3   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
02:35:07.020088 nspr-2   Saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox" with version "1.19-linux"
02:35:07.690379 nspr-2   Finished saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox"
02:35:07.750726 nspr-6   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
02:35:17.918861 nspr-8   Saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox" with version "1.19-linux"
02:35:18.003787 nspr-8   Finished saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox"
02:35:18.042316 nspr-4   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
02:35:23.116856 nspr-6   Saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox" with version "1.19-linux"
02:35:23.204632 nspr-6   Finished saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox"
02:35:23.230373 nspr-7   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
02:35:27.721725 nspr-8   Saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox" with version "1.19-linux"
02:35:27.819170 nspr-8   Finished saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox"
02:35:27.841328 nspr-4   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
02:35:28.513891 nspr-8   Saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox" with version "1.19-linux"
02:35:28.597975 nspr-8   Finished saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox"
02:35:28.637749 nspr-3   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
02:35:29.243228 nspr-9   Saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox" with version "1.19-linux"
02:35:29.321075 nspr-9   Finished saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox"
02:35:29.354316 nspr-7   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
02:35:29.931097 nspr-3   Saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox" with version "1.19-linux"
02:35:30.010869 nspr-3   Finished saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox"
02:35:30.025588 nspr-7   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
02:35:34.930213 nspr-7   Saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox" with version "1.19-linux"
02:35:35.012226 nspr-7   Finished saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox"
02:35:35.032934 nspr-4   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
02:35:36.833914 nspr-3   Saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox" with version "1.19-linux"
02:35:36.902305 nspr-3   Finished saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox"
02:35:36.940413 nspr-8   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
02:35:44.705939 nspr-3   Saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox" with version "1.19-linux"
02:35:44.804570 nspr-3   Finished saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox"
02:35:44.854603 nspr-3   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
02:35:46.390600 nspr-6   Saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox" with version "1.19-linux"
02:35:46.483315 nspr-6   Finished saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox"
02:35:46.515084 nspr-9   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
02:35:50.319562 nspr-9   Saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox" with version "1.19-linux"
02:35:50.406973 nspr-9   Finished saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox"
02:35:50.464793 nspr-6   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
02:35:54.500657 nspr-2   Saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox" with version "1.19-linux"
02:35:54.586379 nspr-2   Finished saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox"
02:35:54.646187 nspr-9   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
02:36:04.606064 nspr-2   Saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox" with version "1.19-linux"
02:36:04.699829 nspr-2   Finished saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox"
02:36:04.722598 nspr-6   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
02:36:06.528575 nspr-5   Saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox" with version "1.19-linux"
02:36:06.635707 nspr-5   Finished saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox"
02:36:06.655357 nspr-9   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
02:36:45.104966 nspr-4   Saving settings file "/home/mystic/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
02:36:45.428787 nspr-4   Finished saving settings file "/home/mystic/.config/VirtualBox/VirtualBox.xml"
02:37:09.026095 nspr-7   Load [/usr/lib/virtualbox/ExtensionPacks/Oracle_VM_VirtualBox_Extension_Pack/linux.amd64/VBoxHostWebcam.so] vrc=VINF_SUCCESS
02:37:10.476208 nspr-6   Load [/usr/lib/virtualbox/ExtensionPacks/Oracle_VM_VirtualBox_Extension_Pack/linux.amd64/VBoxHostWebcam.so] vrc=VINF_SUCCESS
02:39:23.303343 nspr-8   Saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox" with version "1.19-linux"
02:39:23.373175 nspr-8   Finished saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox"
02:39:23.409907 nspr-3   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
02:39:37.633199 nspr-4   Saving settings file "/home/mystic/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
02:39:37.731425 nspr-4   Finished saving settings file "/home/mystic/.config/VirtualBox/VirtualBox.xml"
02:39:38.606720 nspr-6   Saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox" with version "1.19-linux"
02:39:38.710059 nspr-6   Finished saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox"
02:39:38.745268 nspr-6   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
02:39:47.986321 nspr-2   Saving settings file "/home/mystic/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
02:39:47.991146 nspr-7   Saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox" with version "1.19-linux"
02:39:48.112344 nspr-2   Finished saving settings file "/home/mystic/.config/VirtualBox/VirtualBox.xml"
02:39:48.112449 nspr-7   Finished saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox"
02:39:48.135597 nspr-6   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
02:39:50.835573 nspr-4   Saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox" with version "1.19-linux"
02:39:50.904337 nspr-4   Finished saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox"
02:39:50.935180 nspr-4   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
02:39:51.798011 nspr-9   Saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox" with version "1.19-linux"
02:39:51.883084 nspr-9   Finished saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox"
02:39:51.895742 nspr-6   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
02:39:54.016484 nspr-2   Saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox" with version "1.19-linux"
02:39:54.095197 nspr-2   Finished saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox"
02:39:54.116555 nspr-6   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
02:39:56.621472 nspr-2   Saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox" with version "1.19-linux"
02:39:56.696221 nspr-2   Finished saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox"
02:39:56.711645 nspr-9   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
02:39:58.407831 nspr-7   Saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox" with version "1.19-linux"
02:39:58.474975 nspr-7   Finished saving settings file "/home/mystic/VirtualBox VMs/archcrat xfce/archcrat xfce.vbox"
